"English","PartOfSpeech","Meaning","Example","Date"
"reticent","adj.","沉默寡言的","","2026-01-04T11:01:19.670Z"
"retiring","adj.","羞涩的, 不善交际的，谦逊的","","2026-01-04T11:01:19.670Z"
"retract","v.","收回，否认","","2026-01-04T11:01:19.670Z"
"retrenchment","n.","削减（尤指经费）","","2026-01-04T11:01:19.670Z"
"retribution","n.","惩罚","","2026-01-04T11:01:19.671Z"
"retrofit","v.","翻新","","2026-01-04T11:01:19.671Z"
"revel","v.","陶醉","","2026-01-04T11:01:19.671Z"
"revelation","n.","揭露","","2026-01-04T11:01:19.671Z"
"revere","v.","尊敬","","2026-01-04T11:01:19.671Z"
"revile","v.","辱骂, 斥责","","2026-01-04T11:01:19.671Z"
"revisionist","n.","修正主义者","","2026-01-04T11:01:19.671Z"
"revitalize","v.","使...复活","","2026-01-04T11:01:19.671Z"
"revive","v.","使...复苏","","2026-01-04T11:01:19.671Z"
"revolt","v.","反叛, 反抗","","2026-01-04T11:01:19.671Z"
"rhapsody","n.","慷慨激昂的说辞","","2026-01-04T11:01:19.671Z"
"rhetorical","adj.","有说服力的","","2026-01-04T11:01:19.671Z"
"riddle","n.","难题, 谜题","","2026-01-04T11:01:19.671Z"
"ridicule","v.","嘲笑, 耻笑","","2026-01-04T11:01:19.671Z"
"rife","adj.","非常普遍的","","2026-01-04T11:01:19.671Z"
"rigid","adj.","僵硬的","","2026-01-04T11:01:19.671Z"
"rigorous","adj.","严格的","","2026-01-04T11:01:19.671Z"
"rile","v.","使...生气","","2026-01-04T11:01:19.671Z"
"riot","n.","暴乱","","2026-01-04T11:01:19.671Z"
"rivalry","n.","竞争, 对抗","","2026-01-04T11:01:19.671Z"
"rive","v.","劈开","","2026-01-04T11:01:19.671Z"
"riveting","adj.","吸引人的","","2026-01-04T11:01:19.671Z"
"robust","adj.","强壮的","","2026-01-04T11:01:19.671Z"
"roil","v.","使...混乱","","2026-01-04T11:01:19.671Z"
"romanticize","v.","理想化","","2026-01-04T11:01:19.671Z"
"roost","v.","栖息","","2026-01-04T11:01:19.671Z"
"rosy","adj.","乐观的","","2026-01-04T11:01:19.671Z"
"rote","n.","死记硬背","","2026-01-04T11:01:19.671Z"
"row","n.","(多人之间的)争吵","","2026-01-04T11:01:19.671Z"
"rudimentary","adj.","基本的","","2026-01-04T11:01:19.671Z"
"rue","n.","后悔","","2026-01-04T11:01:19.671Z"
"ruminate","v.","仔细思考","","2026-01-04T11:01:19.671Z"
"rummage","v.","仔细检查","","2026-01-04T11:01:19.671Z"
"run-of-the-mill","adj.","平凡的","","2026-01-04T11:01:19.671Z"
"ruthless","adj.","无情的, 残忍的","","2026-01-04T11:01:19.671Z"
"sabotage","v.","故意破坏","","2026-01-04T11:01:19.671Z"
"sacrosanct","adj.","神圣而不可侵犯的","","2026-01-04T11:01:19.671Z"
"safeguard","v.","保护","","2026-01-04T11:01:19.671Z"
"sagacious","adj.","聪明的, 睿智的","","2026-01-04T11:01:19.671Z"
"sage","adj.","智慧的","","2026-01-04T11:01:19.671Z"
"salient","adj.","明显的, 显眼的","","2026-01-04T11:01:19.671Z"
"salubrious","adj.","有益健康的","","2026-01-04T11:01:19.671Z"
"salutary","adj.","有益的, 有益健康的","","2026-01-04T11:01:19.671Z"
"sanctimonious","adj.","假装道德高尚的, 假正经的","","2026-01-04T11:01:19.671Z"
"sanction","v.","支持","","2026-01-04T11:01:19.671Z"
"sanguine","adj.","乐观的","","2026-01-04T11:01:19.671Z"
"sap","n.","活力","","2026-01-04T11:01:19.671Z"
"sardonic","adj.","嘲讽的, 讥笑的","","2026-01-04T11:01:19.671Z"
"sartorial","adj.","与衣服相关的","","2026-01-04T11:01:19.671Z"
"sate","v.","使…厌倦, 使...腻烦","","2026-01-04T11:01:19.671Z"
"satire","n.","讽刺, 嘲讽","","2026-01-04T11:01:19.671Z"
"saturate","v.","填满","","2026-01-04T11:01:19.671Z"
"savor","v.","享受","","2026-01-04T11:01:19.671Z"
"savvy","adj.","有见识的","","2026-01-04T11:01:19.671Z"
"scandalous","adj.","令人震惊的, 反感的","","2026-01-04T11:01:19.671Z"
"scant","adj.","稀缺的","","2026-01-04T11:01:19.671Z"
"scarce","adj.","缺乏的","","2026-01-04T11:01:19.671Z"
"scathing","adj.","尖酸刻薄的","","2026-01-04T11:01:19.671Z"
"scatter","v.","分散","","2026-01-04T11:01:19.671Z"
"scenario","n.","情形","","2026-01-04T11:01:19.671Z"
"schism","n.","分裂","","2026-01-04T11:01:19.671Z"
"scintillating","adj.","生动有趣的,机智幽默的","","2026-01-04T11:01:19.671Z"
"score","v.","获得....成就","","2026-01-04T11:01:19.671Z"
"scorn","v.","鄙视, 嘲笑","","2026-01-04T11:01:19.671Z"
"screed","n.","冗长，单调的说话或者文章","","2026-01-04T11:01:19.671Z"
"scribble","v.","草率地写画","","2026-01-04T11:01:19.671Z"
"scrupulous","adj.","小心谨慎的","","2026-01-04T11:01:19.671Z"
"scrutinize","v.","仔细检查","","2026-01-04T11:01:19.671Z"
"scuffle","v.","扭打","","2026-01-04T11:01:19.671Z"
"seamy","adj.","丑恶的","","2026-01-04T11:01:19.671Z"
"seclusion","n.","隔离, 隐居","","2026-01-04T11:01:19.671Z"
"second","v.","同意","","2026-01-04T11:01:19.671Z"
"secretive","adj.","鬼鬼祟祟的, 秘密的","","2026-01-04T11:01:19.671Z"
"sectarian","adj.","狭隘的","","2026-01-04T11:01:19.671Z"
"secular","adj.","世俗的","","2026-01-04T11:01:19.671Z"
"seditious","adj.","煽动叛乱的","","2026-01-04T11:01:19.671Z"
"seemly","adj.","好看的","","2026-01-04T11:01:19.671Z"
"seethe","v.","强压怒火, 生闷气","","2026-01-04T11:01:19.671Z"
"segregate","v.","分离, 隔离","","2026-01-04T11:01:19.671Z"
"self-defeating","adj.","违背自己利益的, 弄巧成拙的","","2026-01-04T11:01:19.671Z"
"self-regard","n.","自私自利","","2026-01-04T11:01:19.671Z"
"self-righteous","adj.","自以为是的","","2026-01-04T11:01:19.671Z"
"self-serving","adj.","自私的","","2026-01-04T11:01:19.671Z"
"self-styled","adj.","自称的","","2026-01-04T11:01:19.671Z"
"seminal","adj.","非常有影响力的","","2026-01-04T11:01:19.671Z"
"senescence","n.","衰老","","2026-01-04T11:01:19.671Z"
"sensational","adj.","极好的","","2026-01-04T11:01:19.671Z"
"sensuous","adj.","赏心悦目的","","2026-01-04T11:01:19.671Z"
"sententious","adj.","简洁的;说教的","","2026-01-04T11:01:19.671Z"
"sentimental","adj.","感情用事的","","2026-01-04T11:01:19.671Z"
"sequel","n.","后续，后果","","2026-01-04T11:01:19.671Z"
"sequential","adj.","有序的","","2026-01-04T11:01:19.671Z"
"sequester","v.","分离, 隔离","","2026-01-04T11:01:19.671Z"
"serendipitous","adj.","偶然的","","2026-01-04T11:01:19.671Z"
"setback","n.","挫折","","2026-01-04T11:01:19.671Z"
"sever","v.","打碎, 分裂","","2026-01-04T11:01:19.671Z"
"severe","adj.","严厉的","","2026-01-04T11:01:19.671Z"
"shackle","v.","阻碍","","2026-01-04T11:01:19.671Z"
"shallow","adj.","肤浅的","","2026-01-04T11:01:19.671Z"
"sham","adj.","虚假的","","2026-01-04T11:01:19.671Z"
"shear","v.","剪（动物）毛","","2026-01-04T11:01:19.671Z"
"shed","v.","去除，除去","","2026-01-04T11:01:19.671Z"
"sheer","adj.","完全的","","2026-01-04T11:01:19.671Z"
"shelve","v.","搁置","","2026-01-04T11:01:19.671Z"
"shoddy","adj.","劣质的","","2026-01-04T11:01:19.671Z"
"shortcut","n.","捷径","","2026-01-04T11:01:19.671Z"
"shorthand","n.","速记","","2026-01-04T11:01:19.671Z"
"shoulder","v.","承担","","2026-01-04T11:01:19.671Z"
"showcase","v.","展示","","2026-01-04T11:01:19.671Z"
"shriek","v.","叫喊, 尖叫","","2026-01-04T11:01:19.671Z"
"shrill","v.","尖叫","","2026-01-04T11:01:19.671Z"
"shrink","v.","缩小","","2026-01-04T11:01:19.671Z"
"shun","v.","躲避","","2026-01-04T11:01:19.671Z"
"sideshow","n.","附带事件，小事","","2026-01-04T11:01:19.671Z"
"sidestep","v.","回避, 绕过","","2026-01-04T11:01:19.671Z"
"sift","v.","分离, 筛选","","2026-01-04T11:01:19.671Z"
"simpleton","n.","呆子，傻子","","2026-01-04T11:01:19.671Z"
"simplistic","adj.","过于简化的","","2026-01-04T11:01:19.671Z"
"simultaneous","adj.","同时的","","2026-01-04T11:01:19.671Z"
"sinister","adj.","邪恶的","","2026-01-04T11:01:19.671Z"
"siphon","v.","抽走（资金, 资源）","","2026-01-04T11:01:19.671Z"
"sketchy","adj.","粗略的","","2026-01-04T11:01:19.671Z"
"skew","v.","歪曲, 曲解","","2026-01-04T11:01:19.671Z"
"skim","v.","浏览","","2026-01-04T11:01:19.671Z"
"skirt","v.","回避, 避开（话题）","","2026-01-04T11:01:19.671Z"
"skittish","adj.","多变的","","2026-01-04T11:01:19.671Z"
"skullduggery","n.","欺骗, 作假","","2026-01-04T11:01:19.671Z"
"slapdash","adj.","草率的, 粗心大意的","","2026-01-04T11:01:19.671Z"
"slavish","adj.","缺乏创造力的，盲目模仿的","","2026-01-04T11:01:19.672Z"
"sleazy","adj.","低俗的, 龌龊的","","2026-01-04T11:01:19.672Z"
"sleek","adj.","光滑的","","2026-01-04T11:01:19.672Z"
"slender","adj.","缺少的, 不足的","","2026-01-04T11:01:19.672Z"
"slight","v.","轻视","","2026-01-04T11:01:19.672Z"
"slinky","adj.","鬼鬼祟祟的","","2026-01-04T11:01:19.672Z"
"slippery","adj.","滑的","","2026-01-04T11:01:19.672Z"
"slipshod","adj.","粗心大意的","","2026-01-04T11:01:19.672Z"
"sloth","n.","懒惰","","2026-01-04T11:01:19.672Z"
"sluggish","adj.","迟钝的","","2026-01-04T11:01:19.672Z"
"slump","v.","急速下跌","","2026-01-04T11:01:19.672Z"
"slur","n.","诽谤","","2026-01-04T11:01:19.672Z"
"smother","v.","使...窒息","","2026-01-04T11:01:19.672Z"
"snag","n.","故障, 问题","","2026-01-04T11:01:19.672Z"
"snappish","adj.","厉声说话的, 暴躁的","","2026-01-04T11:01:19.672Z"
"snapshot","n.","大致情况, 简介","","2026-01-04T11:01:19.672Z"
"snare","n.","陷阱","","2026-01-04T11:01:19.672Z"
"snob","n.","势利小人","","2026-01-04T11:01:19.672Z"
"snobbish","adj.","自命不凡的","","2026-01-04T11:01:19.672Z"
"snub","v.","怠慢, 不理睬","","2026-01-04T11:01:19.672Z"
"sober","adj.","严肃认真的","","2026-01-04T11:01:19.672Z"
"soft-pedal","v.","弱化, 减缓...的影响","","2026-01-04T11:01:19.672Z"
"solace","v.","安慰","","2026-01-04T11:01:19.672Z"
"solicitous","adj.","关心的, 殷切的","","2026-01-04T11:01:19.672Z"
"solidarity","n.","团结","","2026-01-04T11:01:19.672Z"
"solitary","adj.","单独的","","2026-01-04T11:01:19.672Z"
"solitude","n.","孤独","","2026-01-04T11:01:19.672Z"
"somber","adj.","严肃的, 悲伤的","","2026-01-04T11:01:19.672Z"
"somnolent","adj.","无聊的, 令人昏昏欲睡的","","2026-01-04T11:01:19.672Z"
"sonorous","adj.","声音洪亮的","","2026-01-04T11:01:19.672Z"
"soothsayer","n.","预言家","","2026-01-04T11:01:19.672Z"
"sophist","n.","哲学家","","2026-01-04T11:01:19.672Z"
"sophisticated","adj.","精于世故的, 老练的","","2026-01-04T11:01:19.672Z"
"soporific","adj.","令人昏昏欲睡的","","2026-01-04T11:01:19.672Z"
"sound","adj.","状态良好的","","2026-01-04T11:01:19.672Z"
"spacious","adj.","宽敞的","","2026-01-04T11:01:19.672Z"
"sparkling","adj.","闪闪发光的","","2026-01-04T11:01:19.672Z"
"spartan","adj.","简朴的","","2026-01-04T11:01:19.672Z"
"spearhead","n.","先锋部队","","2026-01-04T11:01:19.672Z"
"specific","adj.","独特的","","2026-01-04T11:01:19.672Z"
"specious","adj.","似是而非的，假的","","2026-01-04T11:01:19.672Z"
"speculate","v.","推测, 猜测","","2026-01-04T11:01:19.672Z"
"spell","n.","（一段）时间","","2026-01-04T11:01:19.672Z"
"spendthrift","n.","挥霍的人","","2026-01-04T11:01:19.672Z"
"spew","v.","喷出, 涌出","","2026-01-04T11:01:19.672Z"
"spike","v.","（短期大幅）上升","","2026-01-04T11:01:19.672Z"
"spiteful","adj.","恶毒的","","2026-01-04T11:01:19.672Z"
"splendor","n.","光辉, 壮丽","","2026-01-04T11:01:19.672Z"
"spontaneous","adj.","自主的, 自发的","","2026-01-04T11:01:19.672Z"
"sporadic","adj.","不规律的，偶发的，随机的","","2026-01-04T11:01:19.672Z"
"spunk","n.","勇气","","2026-01-04T11:01:19.672Z"
"spur","v.","刺激","","2026-01-04T11:01:19.672Z"
"spurious","adj.","假的","","2026-01-04T11:01:19.672Z"
"spurn","v.","因鄙视而拒绝","","2026-01-04T11:01:19.672Z"
"squander","v.","浪费，挥霍","","2026-01-04T11:01:19.672Z"
"square","v.","符合，一致","","2026-01-04T11:01:19.672Z"
"stagger","v.","使...震惊","","2026-01-04T11:01:19.672Z"
"stagnate","v.","停滞","","2026-01-04T11:01:19.672Z"
"staid","adj.","沉着的，严肃的","","2026-01-04T11:01:19.672Z"
"stale","adj.","不新鲜的","","2026-01-04T11:01:19.672Z"
"stalemate","n.","僵局","","2026-01-04T11:01:19.672Z"
"stalwart","adj.","坚定的, 忠诚的","","2026-01-04T11:01:19.672Z"
"stanch","v.","阻止","","2026-01-04T11:01:19.672Z"
"standstill","n.","静止, 停滞","","2026-01-04T11:01:19.672Z"
"staple","adj.","（食物, 商品等）必要的","","2026-01-04T11:01:19.672Z"
"static","adj.","静态的","","2026-01-04T11:01:19.672Z"
"staunch","adj.","坚定的，忠诚的","","2026-01-04T11:01:19.672Z"
"steadfast","adj.","坚定不移的","","2026-01-04T11:01:19.672Z"
"stem","v.","阻止, 限制","","2026-01-04T11:01:19.672Z"
"sterling","adj.","高质量的","","2026-01-04T11:01:19.672Z"
"stickler","n.","坚持…的人","","2026-01-04T11:01:19.672Z"
"stifle","v.","抑制","","2026-01-04T11:01:19.672Z"
"stigma","n.","污点","","2026-01-04T11:01:19.672Z"
"still","adj.","静止的","","2026-01-04T11:01:19.672Z"
"stilted","adj.","不自然的, 僵硬的","","2026-01-04T11:01:19.672Z"
"stipulate","v.","规定","","2026-01-04T11:01:19.672Z"
"stoic","adj.","不以苦乐为意的，淡泊的","","2026-01-04T11:01:19.672Z"
"stomach","v.","容忍","","2026-01-04T11:01:19.672Z"
"stonewall","v.","拒绝合作","","2026-01-04T11:01:19.672Z"
"straddle","v.","横跨","","2026-01-04T11:01:19.672Z"
"straggle","v.","迷路","","2026-01-04T11:01:19.672Z"
"stratify","v.","分层级","","2026-01-04T11:01:19.672Z"
"streamline","v.","简化","","2026-01-04T11:01:19.672Z"
"strenuous","adj.","费力的","","2026-01-04T11:01:19.672Z"
"strident","adj.","尖锐的, 刺耳的","","2026-01-04T11:01:19.672Z"
"stringent","adj.","非常严格的","","2026-01-04T11:01:19.672Z"
"studied","adj.","深思熟虑的","","2026-01-04T11:01:19.672Z"
"stunning","adj.","令人印象深刻的","","2026-01-04T11:01:19.672Z"
"stupefaction","n.","非常惊讶或惊慌失措","","2026-01-04T11:01:19.672Z"
"stymie","v.","阻碍","","2026-01-04T11:01:19.672Z"
"subdue","v.","征服, 打败","","2026-01-04T11:01:19.672Z"
"subject","v.","屈服","","2026-01-04T11:01:19.672Z"
"sublime","v.","超群出众","","2026-01-04T11:01:19.672Z"
"subsequent","adj.","后来的, 随后的","","2026-01-04T11:01:19.672Z"
"subservient","adj.","服服帖帖的, 奉承的","","2026-01-04T11:01:19.672Z"
"subsidize","v.","资助, 赞助","","2026-01-04T11:01:19.672Z"
"subsist","v.","维持生存, 生存下去","","2026-01-04T11:01:19.672Z"
"substantial","adj.","大量的","","2026-01-04T11:01:19.672Z"
"substantiate","v.","证明","","2026-01-04T11:01:19.672Z"
"subsume","v.","归入，包含","","2026-01-04T11:01:19.672Z"
"subterfuge","n.","诡计","","2026-01-04T11:01:19.672Z"
"subtext","n.","潜台词","","2026-01-04T11:01:19.672Z"
"subtle","adj.","难以理解的","","2026-01-04T11:01:19.672Z"
"succinct","adj.","简洁的","","2026-01-04T11:01:19.672Z"
"succumb","v.","屈服","","2026-01-04T11:01:19.672Z"
"suffice","v.","足够","","2026-01-04T11:01:19.672Z"
"suffrage","n.","选举权","","2026-01-04T11:01:19.672Z"
"sullen","adj.","阴郁的，生气的","","2026-01-04T11:01:19.672Z"
"sumptuous","adj.","奢侈的, 华丽的","","2026-01-04T11:01:19.672Z"
"superficial","adj.","表面的","","2026-01-04T11:01:19.672Z"
"superfluous","adj.","多余的","","2026-01-04T11:01:19.672Z"
"supersede","v.","淘汰, 取代","","2026-01-04T11:01:19.672Z"
"supplant","v.","取代","","2026-01-04T11:01:19.672Z"
"supple","adj.","灵活的","","2026-01-04T11:01:19.672Z"
"supplicate","v.","恳求","","2026-01-04T11:01:19.672Z"
"surfeit","n.","过量","","2026-01-04T11:01:19.672Z"
"surly","adj.","傲慢的，粗暴的","","2026-01-04T11:01:19.672Z"
"surmise","v.","猜测","","2026-01-04T11:01:19.672Z"
"surmount","v.","克服, 战胜","","2026-01-04T11:01:19.672Z"
"surplus","n.","多余, 过量","","2026-01-04T11:01:19.672Z"
"surreptitious","adj.","秘密的, 鬼鬼祟祟的","","2026-01-04T11:01:19.672Z"
"surrogate","v.","代理","","2026-01-04T11:01:19.672Z"
"susceptible","adj.","易受影响的","","2026-01-04T11:01:19.672Z"
"sway","v.","影响, 控制","","2026-01-04T11:01:19.672Z"
"sweeping","adj.","广泛的","","2026-01-04T11:01:19.672Z"
"swift","adj.","快速的","","2026-01-04T11:01:19.672Z"
"sycophantic","adj.","奉承的","","2026-01-04T11:01:19.673Z"
"symmetrical","adj.","对称的","","2026-01-04T11:01:19.673Z"
"synchronous","adj.","同时的","","2026-01-04T11:01:19.673Z"
"synergy","n.","协同作用","","2026-01-04T11:01:19.673Z"
"synonymous","adj.","意思相同的","","2026-01-04T11:01:19.673Z"
"synopsis","n.","概要","","2026-01-04T11:01:19.673Z"
"synoptic","adj.","摘要的","","2026-01-04T11:01:19.673Z"
"tacit","adj.","不言而喻的, 心照不宣的","","2026-01-04T11:01:19.673Z"
"taciturn","adj.","沉默寡言的","","2026-01-04T11:01:19.673Z"
"tack","v.","固定，附加","","2026-01-04T11:01:19.673Z"
"tackle","v.","着手处理","","2026-01-04T11:01:19.673Z"
"tactful","adj.","为他人着想的, 圆滑的","","2026-01-04T11:01:19.673Z"
"tailor","v.","修改","","2026-01-04T11:01:19.673Z"
"taint","v.","玷污, 破坏","","2026-01-04T11:01:19.673Z"
"tangential","adj.","离题的；肤浅的","","2026-01-04T11:01:19.673Z"
"tangible","adj.","可感知的, 实实在在的","","2026-01-04T11:01:19.673Z"
"tantamount","adj.","（数量，效果）相同的","","2026-01-04T11:01:19.673Z"
"tarnish","v.","玷污","","2026-01-04T11:01:19.673Z"
"tautology","n.","赘述","","2026-01-04T11:01:19.673Z"
"tawdry","adj.","俗气的","","2026-01-04T11:01:19.673Z"
"taxing","adj.","繁重的, 劳累的","","2026-01-04T11:01:19.673Z"
"tectonic","adj.","建筑的","","2026-01-04T11:01:19.673Z"
"tedious","adj.","冗长无聊的","","2026-01-04T11:01:19.673Z"
"teem","v.","充满","","2026-01-04T11:01:19.673Z"
"teetotalism","n.","禁酒主义","","2026-01-04T11:01:19.673Z"
"telling","adj.","有说服力的, 有影响力的","","2026-01-04T11:01:19.673Z"
"telltale","adj.","泄露内情的","","2026-01-04T11:01:19.673Z"
"temerity","v.","鲁莽","","2026-01-04T11:01:19.673Z"
"temper","v.","调和, 使缓和","","2026-01-04T11:01:19.673Z"
"temperate","adj.","（气温）温和的","","2026-01-04T11:01:19.673Z"
"temptation","n.","诱惑","","2026-01-04T11:01:19.673Z"
"tenacious","adj.","坚定的","","2026-01-04T11:01:19.673Z"
"tend","v.","照顾,养育","","2026-01-04T11:01:19.673Z"
"tendentious","adj.","偏袒的, 偏向的","","2026-01-04T11:01:19.673Z"
"tender","v.","提供","","2026-01-04T11:01:19.673Z"
"tentative","adj.","试探性的，临时的","","2026-01-04T11:01:19.673Z"
"tenuous","adj.","站不住脚的","","2026-01-04T11:01:19.673Z"
"tepid","adj.","冷淡的, 不热情的","","2026-01-04T11:01:19.673Z"
"terminology","n.","术语","","2026-01-04T11:01:19.673Z"
"terse","adj.","简洁的","","2026-01-04T11:01:19.673Z"
"testimony","n.","证词, 证据","","2026-01-04T11:01:19.673Z"
"testing","adj.","费力的","","2026-01-04T11:01:19.673Z"
"testy","adj.","易怒的","","2026-01-04T11:01:19.673Z"
"thenceforth","adv.","此后，从那时开始","","2026-01-04T11:01:19.673Z"
"threshold","n.","阈值, 临界点","","2026-01-04T11:01:19.673Z"
"thrill","v.","使...兴奋","","2026-01-04T11:01:19.673Z"
"thrive","v.","兴旺发达","","2026-01-04T11:01:19.673Z"
"thwart","v.","破坏, 阻止","","2026-01-04T11:01:19.673Z"
"tilt","v.","倾斜","","2026-01-04T11:01:19.673Z"
"timely","adv.","合时宜地","","2026-01-04T11:01:19.673Z"
"timorous","adj.","胆小的","","2026-01-04T11:01:19.673Z"
"token","n.","象征","","2026-01-04T11:01:19.673Z"
"tonic","adj.","有益健康的","","2026-01-04T11:01:19.673Z"
"torpor","n.","麻木, 迟钝, 懒散","","2026-01-04T11:01:19.673Z"
"tortuous","adj.","复杂难懂的","","2026-01-04T11:01:19.673Z"
"totalitarianism","n.","极权主义","","2026-01-04T11:01:19.673Z"
"totem","n.","标志, 象征","","2026-01-04T11:01:19.673Z"
"touchstone","n.","检验标准","","2026-01-04T11:01:19.673Z"
"tout","v.","兜售","","2026-01-04T11:01:19.673Z"
"towering","adj.","高大的","","2026-01-04T11:01:19.673Z"
"tractable","adj.","易管理的, 易控制的","","2026-01-04T11:01:19.673Z"
"trammel","v.","阻碍，限制自由","","2026-01-04T11:01:19.673Z"
"tranquil","adj.","安静的","","2026-01-04T11:01:19.673Z"
"transcend","v.","超越","","2026-01-04T11:01:19.673Z"
"transgress","v.","违反, 违背","","2026-01-04T11:01:19.673Z"
"transient","adj.","短暂的","","2026-01-04T11:01:19.673Z"
"transitory","adj.","短暂的","","2026-01-04T11:01:19.673Z"
"transmogrify","v.","使...变形","","2026-01-04T11:01:19.673Z"
"transparent","adj.","透明的","","2026-01-04T11:01:19.673Z"
"traumatic","adj.","心灵受创伤的","","2026-01-04T11:01:19.673Z"
"treacherous","adj.","不可靠的, 背叛的","","2026-01-04T11:01:19.673Z"
"tremendous","adj.","巨大的","","2026-01-04T11:01:19.673Z"
"trenchant","adj.","尖酸刻薄的","","2026-01-04T11:01:19.673Z"
"trendy","adj.","时髦的","","2026-01-04T11:01:19.673Z"
"trepidation","n.","恐惧, 害怕","","2026-01-04T11:01:19.673Z"
"tribulation","n.","痛苦(的经历）","","2026-01-04T11:01:19.673Z"
"tribute","n.","赞美, 致敬","","2026-01-04T11:01:19.673Z"
"trickster","n.","骗子","","2026-01-04T11:01:19.673Z"
"trifling","adj.","不重要的","","2026-01-04T11:01:19.673Z"
"trigger","v.","触发","","2026-01-04T11:01:19.673Z"
"trio","n.","三足鼎立, 三个一组","","2026-01-04T11:01:19.673Z"
"trite","adj.","陈词滥调的","","2026-01-04T11:01:19.673Z"
"triumph","n.","胜利, 成就","","2026-01-04T11:01:19.673Z"
"triumvirate","n.","三足鼎立","","2026-01-04T11:01:19.673Z"
"trivial","adj.","不重要的","","2026-01-04T11:01:19.673Z"
"truculent","adj.","好争斗的","","2026-01-04T11:01:19.673Z"
"truism","n.","真理","","2026-01-04T11:01:19.673Z"
"trumpet","v.","鼓吹","","2026-01-04T11:01:19.673Z"
"truncate","v.","缩短","","2026-01-04T11:01:19.674Z"
"tug","v.","用力拉","","2026-01-04T11:01:19.674Z"
"tumultuous","adj.","混乱的","","2026-01-04T11:01:19.674Z"
"turbid","adj.","浑浊的","","2026-01-04T11:01:19.674Z"
"turbulent","adj.","混乱的","","2026-01-04T11:01:19.674Z"
"tweak","v.","拧","","2026-01-04T11:01:19.674Z"
"tycoon","n.","企业界大亨, 巨头","","2026-01-04T11:01:19.674Z"
"tyrant","n.","暴君","","2026-01-04T11:01:19.674Z"
"tyro","n.","新手","","2026-01-04T11:01:19.674Z"
"ubiquitous","adj.","到处存在的, 广泛的","","2026-01-04T11:01:19.674Z"
"umbrage","n.","生气, 不悦","","2026-01-04T11:01:19.674Z"
"unalloyed","adj.","纯粹的，完全的","","2026-01-04T11:01:19.674Z"
"unanimous","adj.","意见一致的","","2026-01-04T11:01:19.674Z"
"unassuming","adj.","谦虚的, 低调的","","2026-01-04T11:01:19.674Z"
"unbounded","adj.","不受限制的, 无限的","","2026-01-04T11:01:19.674Z"
"uncanny","adj.","奇异的","","2026-01-04T11:01:19.674Z"
"uncertainty","n.","不确定，不可靠","","2026-01-04T11:01:19.674Z"
"uncharacteristic","adj.","不典型的, 不寻常的","","2026-01-04T11:01:19.674Z"
"uncompromising","adj.","不妥协的, 坚定的","","2026-01-04T11:01:19.674Z"
"unconscionable","adj.","丧心病狂的, 违背良心的","","2026-01-04T11:01:19.674Z"
"unctuous","adj.","虚情假意的","","2026-01-04T11:01:19.674Z"
"undercut","v.","削弱","","2026-01-04T11:01:19.674Z"
"underlie","v.","成为...根据, 基础","","2026-01-04T11:01:19.674Z"
"undermine","v.","削弱","","2026-01-04T11:01:19.674Z"
"underpin","v.","支持, 支撑","","2026-01-04T11:01:19.674Z"
"underplay","v.","轻描淡写, 低估","","2026-01-04T11:01:19.674Z"
"underrate","v.","低估","","2026-01-04T11:01:19.674Z"
"underscore","v.","强调","","2026-01-04T11:01:19.674Z"
"understate","v.","少说, 少报","","2026-01-04T11:01:19.674Z"
"undiscriminating","adj.","不加区分的","","2026-01-04T11:01:19.674Z"
"undo","v.","撤销","","2026-01-04T11:01:19.674Z"
"undue","adj.","过量的","","2026-01-04T11:01:19.674Z"
"unearth","v.","揭露","","2026-01-04T11:01:19.674Z"
"unerring","adj.","一贯准确的","","2026-01-04T11:01:19.674Z"
"uneventful","adj.","平凡的, 没有大事发生的","","2026-01-04T11:01:19.674Z"
"unexampled","adj.","史无前例的","","2026-01-04T11:01:19.674Z"
"unexceptional","adj.","普通的","","2026-01-04T11:01:19.674Z"
"unfaltering","adj.","坚定的","","2026-01-04T11:01:19.674Z"
"unfeeling","adj.","冷血的, 没有同情心的","","2026-01-04T11:01:19.674Z"
"unfettered","adj.","不受限制的, 自由的","","2026-01-04T11:01:19.674Z"
"unflinching","adj.","坚定的, 不退缩的","","2026-01-04T11:01:19.674Z"
"unfounded","adj.","毫无根据的","","2026-01-04T11:01:19.674Z"
"ungainly","adj.","笨拙的","","2026-01-04T11:01:19.674Z"
"unidimensional","adj.","肤浅的","","2026-01-04T11:01:19.674Z"
"unilateral","adj.","单方面的","","2026-01-04T11:01:19.674Z"
"unimpeachable","adj.","毋庸置疑的","","2026-01-04T11:01:19.674Z"
"universal","adj.","普世的","","2026-01-04T11:01:19.674Z"
"univocal","adj.","（意思）唯一的","","2026-01-04T11:01:19.674Z"
"unkempt","adj.","不整洁的, 邋遢的","","2026-01-04T11:01:19.674Z"
"unmistakable","adj.","清晰的, 一目了然的","","2026-01-04T11:01:19.674Z"
"unnerve","v.","使...失去勇气","","2026-01-04T11:01:19.674Z"
"unqualified","adj.","完全的","","2026-01-04T11:01:19.674Z"
"unrelenting","adj.","不屈的","","2026-01-04T11:01:19.674Z"
"unremitting","adj.","坚持不懈的，不间断的","","2026-01-04T11:01:19.674Z"
"unrest","n.","不安","","2026-01-04T11:01:19.674Z"
